"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","shape_color","video_direction","responded_correctly","count","analysisChangeType"
"4904","shape5","no_change3",4,43,"same",7,1527.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape5_no_change3",0.942417861,"lr",1,1,"none"
"4905","shape6","no_change5",4,44,"same",8,1913.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape6_no_change5",0.109930511,"lr",1,1,"none"
"4906","shape1","convex_area2",5,45,"different",8,1998.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"convex_area2","different","shape1_convex_area2",NA,"",1,1,"convex"
"4907","shape8","no_change1",5,46,"same",8,1934.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape8_no_change1",0.36455825,"rl",1,1,"none"
"4908","shape4","concave_nofill_area1",5,47,"different",8,3324.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area1","different","shape4_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4909","shape6","concave_nofill_area2",5,48,"different",8,2160.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area2","different","shape6_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4910","shape2","concave_area2",5,49,"different",8,1596.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area2","different","shape2_concave_area2",NA,"",1,1,"concave"
"4911","shape5","no_change5",5,50,"same",8,1551,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape5_no_change5",0.56268488,"rl",1,1,"none"
"4912","shape3","concave_nofill_area2",5,51,"different",6,1851.2,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area2","different","shape3_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4913","catch_shape","change5",5,52,"different",9,2748.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"change5","different","catch_shape_change5",0.224357715,"rl",1,1,"none"
"4914","shape7","concave_area2",5,53,"same",4,5477.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area2","different","shape7_concave_area2",NA,"",0,1,"concave"
"4915","shape4","concave_nofill_area2",6,54,"different",7,1879.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area2","different","shape4_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4916","shape8","no_change6",6,55,"same",8,989.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape8_no_change6",0.33963891,"lr",1,1,"none"
"4917","shape3","no_change6",6,56,"same",8,1056.4,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape3_no_change6",0.201307988,"rl",1,1,"none"
"4918","shape6","concave_area1",6,57,"different",7,1761.3,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area1","different","shape6_concave_area1",NA,"",1,1,"concave"
"4919","shape2","concave_nofill_area1",6,58,"different",8,1440.2,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area1","different","shape2_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4920","shape1","no_change1",6,59,"same",8,4341,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape1_no_change1",0.016503743,"lr",1,1,"none"
"4921","shape5","concave_nofill_area2",6,60,"different",8,1484.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area2","different","shape5_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4922","catch_shape","no_change6",6,61,"same",9,1877.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","catch_shape_no_change6",0.889778715,"rl",1,1,"none"
"4923","shape7","no_change5",6,62,"same",7,1823,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape7_no_change5",0.893268137,"rl",1,1,"none"
"4924","shape3","concave_area1",7,63,"same",8,1362.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_area1","different","shape3_concave_area1",NA,"",0,1,"concave"
"4925","shape7","no_change4",7,64,"same",8,1488,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape7_no_change4",0.137952561,"rl",1,1,"none"
"4926","shape5","concave_nofill_area1",7,65,"different",8,3203.6,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area1","different","shape5_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4927","shape6","no_change1",7,66,"same",8,1026.8,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape6_no_change1",0.745635528,"rl",1,1,"none"
"4928","shape8","no_change5",7,67,"same",9,1112.1,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape8_no_change5",0.568193067,"lr",1,1,"none"
"4929","shape4","no_change2",7,68,"same",8,969.7,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape4_no_change2",0.546234004,"rl",1,1,"none"
"4930","shape2","concave_nofill_area2",7,69,"different",6,3207.5,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"concave_nofill_area2","different","shape2_concave_nofill_area2",NA,"",1,1,"concave_nofill"
"4931","shape1","no_change6",7,70,"same",8,1105.8,"5efa5ee9526cb014da183efe","ducktruck","control",1074848.6,"611a8cbde46ef77ccdf8b0c1","611ab2e46ab6586b15085f56","Chrome",92,788,1366,768,1366,"q"," -- select an option -- ",NA,"I had to look at two shapes and choose whether they were the same exact shape or not.","The purpose of the study is to show how different shapes affect our cognitive ability.","Yes, everything worked great.",1091265.1,"no_change","same","shape1_no_change6",0.440461145,"rl",1,1,"none"
